Name,Country,Region,Winery,Rating,Price,Year,is_red_wine,is_white_wine,is_rose_wine
Cabernet Sauvignon 2016,United States,California,Bogle,3.7,16.39,2016,1,0,0
CMS Red (Cabernet - Merlot - Syrah) 2016,United States,Columbia Valley,Hedges Family Estate,3.7,18.32,2016,1,0,0
Syrah 2017,France,Vin de France,Paul Jaboulet Aîné,3.5,7.7,2017,1,0,0
Pinotage 2017,South Africa,Stellenbosch,Lanzerac,3.9,13.5,2017,1,0,0
Cabernet Sauvignon 2016,United States,California,Geyser Peak,3.7,10.51,2016,1,0,0
Colección Privada 2016,Spain,Rioja,Sierra Cantabria,4.0,30.95,2016,1,0,0
Dark (Red Blend) 2016,United States,California,Apothic,3.8,8.48,2016,1,0,0
Pavillon de Léoville Poyferré Saint-Julien 2015,France,Saint-Julien,Château Léoville Poyferré,4.1,46.75,2015,1,0,0
El Primer Paso 2018,Spain,Toro,Dominio del Bendito,4.0,11.6,2018,1,0,0
Margaux 2015,France,Margaux,Château Marsac Séguineau,4.1,25.15,2015,1,0,0
Cabernet Sauvignon 2015,South Africa,Stellenbosch,Kanonkop,4.3,30.45,2015,1,0,0
Shiraz (Baker Station) 2016,South Africa,Franschhoek,Franschhoek Cellar,3.6,8.5,2016,1,0,0
Rioja Reserva (Tempranillo) 2011,Spain,Rioja,Ramón Bilbao,3.8,14.95,2011,1,0,0
Saldo Zinfandel 2017,United States,California,The Prisoner,4.2,38.5,2017,1,0,0
Vineyards Malbec 2019,Argentina,Mendoza,Trapiche,3.5,4.78,2019,1,0,0
Poggio Badiola 2016,Italy,Toscana,Mazzei,3.8,9.75,2016,1,0,0
Paesi Tuoi Barolo 2015,Italy,Barolo,Vite Colte,3.8,18.6,2015,1,0,0
Bordeaux 2016,France,Bordeaux,Château Paret,3.6,6.51,2016,1,0,0
Bordeaux Supérieur 2018,France,Bordeaux Supérieur,Château Landonnet,3.8,7.7,2018,1,0,0
Valdehermoso Joven 2018,Spain,Ribera del Duero,Valderiz,3.6,7.35,2018,1,0,0
Pulcino Montepulciano d'Abruzzo 2015,Italy,Montepulciano d'Abruzzo,Farnese,3.6,6.05,2015,1,0,0
Prachtstück Rot 2018,Germany,Pfalz,Weingut Metzger,3.2,7.89,2018,1,0,0
Capatosta 2016,Italy,Toscana,Poggio Argentiera,3.6,19.9,2016,1,0,0
La Clape 2015,France,La Clape,S. Delafont,3.9,16.95,2015,1,0,0
Stickleback Red 2017,Australia,Langhorne Creek,Heartland,3.5,8.53,2017,1,0,0
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,I Palazzi,3.7,27.78,2012,1,0,0
Barolo Bussia Romirasco 2015,Italy,Barolo,Aldo Conterno,4.6,189.15,2015,1,0,0
La Napoleon Beaujolais Villages 2018,France,Beaujolais-Villages,Clotaire Michal,3.7,16.09,2018,1,0,0
Beaune 1er Cru 'Champs Pimont' 2017,France,Beaune 1er Cru 'Champs Pimont',Clos de la Chapelle,4.0,57.51,2017,1,0,0
Fanatico Chianti Classico Riserva 2015,Italy,Chianti,Villa Trasqua,3.8,17.36,2015,1,0,0
Gigondas 2016,France,Gigondas,François Arnaud,3.8,18.21,2016,1,0,0
Stécia Rouge 2018,France,Terrasses du Larzac,Domaine des Crès Ricards,3.8,9.74,2018,1,0,0
Vernatsch Freisinger 2018,Italy,Südtirol - Alto Adige,Tramin,4.0,14.54,2018,1,0,0
Cabernet Sauvignon 2017,South Africa,Franschhoek,Holden Manz,4.0,19.9,2017,1,0,0
Contorsionista Cabernet Sauvignon 2018,Spain,Cariñena,El Circo,3.4,5.79,2018,1,0,0
Orsus Montepulciano d'Abruzzo 2016,Italy,Montepulciano d'Abruzzo,Fosso Corno,3.2,10.5,2016,1,0,0
Brauneberger Klostergarten Pinot Noir*** 2013,Germany,Mosel,Markus Molitor,4.1,39.9,2013,1,0,0
Fattoria di Scannano Chianti 2018,Italy,Chianti,Rocca di Castagnoli,3.6,9.5,2018,1,0,0
Nuits-Saint-Georges 1er Cru Aux Vignerondes 2012,France,Nuits-Saint-Georges,Faiveley,3.9,63.9,2012,1,0,0
Szapary Blaufränkisch 2014,Austria,Südburgenland,Weinbau Uwe Schiefer,4.1,33.25,2014,1,0,0
Gran Dominio Crianza 2016,Spain,Rioja,Tierras y Viñas,3.7,6.62,2016,1,0,0
Neuenahrer Sonnenberg Spätburgunder GG 2016,Germany,Ahr,Meyer - Näkel,4.1,49.5,2016,1,0,0
Syrah - Viognier Sud de France 2016,France,Pays d'Oc,Arrogant Frog,3.9,7.75,2016,1,0,0
Barbera d'Alba 2015,Italy,Barbera d'Alba,Pilone,3.8,11.36,2015,1,0,0
Rouquet’s Syrah 2017,France,Pays d'Oc,Le Cellier du Pic,3.8,7.77,2017,1,0,0
Terroir d'Altitude Malbec 2018,France,Languedoc-Roussillon,Fortant,4.0,8.71,2018,1,0,0
St. Laurent Classique 2017,Austria,Burgenland,Weingut Pöckl,3.4,14.52,2017,1,0,0
Navarra Tinto Roble 2017,Spain,Navarra,Pagos de Aráiz,3.3,6.9,2017,1,0,0
Silvestre Carmenère 2018,Chile,Rapel Valley,Ochagavia,3.7,6.9,2018,1,0,0
Crianza Cabernet Sauvignon 2015,Spain,Navarra,Bodegas Piedemonte,3.5,22.94,2015,1,0,0
Graves 2014,France,Graves,Château Lamouroux,3.6,16.55,2014,1,0,0
Cabernet Sauvignon 2013,Greece,Chalkidiki,Tsantali,3.7,17.79,2013,1,0,0
Marchese di Villamarina 2014,Italy,Alghero,Sella & Mosca,4.1,44.61,2014,1,0,0
Höhenflug Spätburgunder 2017,Germany,Pfalz,Hensel,4.0,16.75,2017,1,0,0
Calmo Cuvée 2016,Germany,Baden,Martin Waßmer,4.0,24.74,2016,1,0,0
Réserve Pinot Noir 2014,Germany,Pfalz,Oliver Zeter,3.9,19.5,2014,1,0,0
Z Rotwein 2016,Germany,Pfalz,Oliver Zeter,3.8,15.5,2016,1,0,0
Cuvée Compostelle Castillon - Côtes de Bordeaux 2005,France,Castillon - Côtes de Bordeaux,Château Côte Montpezat,4.0,18.95,2005,1,0,0
Cabernet - Syrah 2018,France,Pays d'Oc,Les Belles Lavandières,4.0,6.39,2018,1,0,0
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Chauvin,3.8,47.95,2016,1,0,0
Savoir Vieillir Minervois 2018,France,Minervois,Château Maris,3.6,22.42,2018,1,0,0
Collio Carantan 2009,Italy,Collio,Marco Felluga,3.7,40.25,2009,1,0,0
Clos Centenaire Red 2016,Chile,Maule Valley,Casa Donoso,3.6,10.62,2016,1,0,0
Syrah Reserve 2017,Israel,Galilee,Tulip,4.1,34.9,2017,1,0,0
Pasión 2017,Spain,Calatayud,Bodegas Langa,3.6,7.6,2017,1,0,0
Frühburgunder 2017,Germany,Ahr,Meyer - Näkel,3.6,20.5,2017,1,0,0
Tempranillo Ribera del Duero 2018,Spain,Ribera del Duero,Condado de Oriza,3.4,7.49,2018,1,0,0
Arbòre Cannonau di Sardegna 2013,Italy,Cannonau di Sardegna,Gabbas,4.0,19.45,2013,1,0,0
Bourgogne Hautes-Côtes de Nuits 'La Montagne' 2017,France,Bourgogne Hautes-Côtes de Nuits,Domaine Truchetet,4.0,23.9,2017,1,0,0
Barolo Rocche di Castiglione 2015,Italy,Barolo,Vietti,4.3,169.0,2015,1,0,0
Sud Malvasia Nera 2017,Italy,Salento,San Marzano,4.1,7.9,2017,1,0,0
Merlot 2018,France,Pays d'Oc,La Forge Estate,3.7,7.27,2018,1,0,0
Bandol Rouge 2017,France,Bandol,Domaine de la Tour du Bon,3.7,20.67,2017,1,0,0
Mountain Red 2015,South Africa,Western Cape,Thelema,3.6,10.5,2015,1,0,0
Crianza 2016,Spain,Somontano,Bodega Sommos,3.8,7.95,2016,1,0,0
Gran Reserva 2012,Spain,Cariñena,Monte Ducay,3.6,8.92,2012,1,0,0
Montepulciano d'Abruzzo 2017,Italy,Montepulciano d'Abruzzo,Valle Reale,3.8,11.9,2017,1,0,0
Poggio Ai Chiari 2007,Italy,Toscana,Colle Santa Mustiola,4.3,53.35,2007,1,0,0
Via Edetana Tinto 2015,Spain,Terra Alta,Edetària,3.7,33.59,2015,1,0,0
Merlot - Shiraz 2016,South Africa,Citrusdal Mountain,Cederberg,3.7,14.27,2016,1,0,0
Gevrey-Chambertin 2016,France,Gevrey-Chambertin,Bouchard Père & Fils,4.1,44.57,2016,1,0,0
Varietales Maturana Rioja 2016,Spain,Rioja,Baron de Ley,3.8,16.4,2016,1,0,0
Vignes de Nicole Cabernet Sauvignon - Syrah Pays d'Oc 2017,France,Pays d'Oc,Paul Mas,3.7,7.06,2017,1,0,0
Perlita Malbec - Syrah 2017,Argentina,Uco Valley,DiamAndes,3.7,10.51,2017,1,0,0
3.9 2015,Spain,Pla de Bages,Abadal,4.0,17.9,2015,1,0,0
Syrah 2016,Portugal,Alentejano,Cortes de Cima,4.1,15.54,2016,1,0,0
Pèppoli Chianti Classico 2017,Italy,Chianti Classico,Antinori,3.8,19.99,2017,1,0,0
Pauillac de Latour 2014,France,Pauillac,Château Latour,4.1,101.63,2014,1,0,0
Peyre Blanche Cairanne 2017,France,Cairanne,Famille Perrin,3.8,13.5,2017,1,0,0
Les Forts de Latour Pauillac 2011,France,Pauillac,Château Latour,4.3,229.0,2011,1,0,0
Belpasso Rosso 2016,Italy,Veneto,Allegrini,3.8,9.9,2016,1,0,0
90 Novantaceppi Primitivo 2019,Italy,Puglia,Latentia Winery,3.9,4.55,2019,1,0,0
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Figeac,4.3,193.01,2014,1,0,0
Margaux (Grand Cru Classé) 2014,France,Margaux,Château Rauzan-Ségla,4.1,130.97,2014,1,0,0
Secrets de Mar Rouge 2017,Spain,Priorat,Clos Galena,3.7,9.95,2017,1,0,0
Rouge 2019,France,Vin de France,La Vieille Ferme,3.6,5.95,2019,1,0,0
Collepiano Sagrantino di Montefalco 2014,Italy,Montefalco Sagrantino,Arnaldo-Caprai,4.3,33.94,2014,1,0,0
Reserva Tannat 2018,Uruguay,Maldonado,Bodega Garzón,4.1,15.9,2018,1,0,0
Reserva 2015,Spain,Rioja,Cune (CVNE),3.8,13.49,2015,1,0,0
Futures Shiraz 2014,Australia,Barossa,Peter Lehmann,3.8,19.42,2014,1,0,0
Koonunga Hill Shiraz 2018,Australia,Barossa,Penfolds,3.6,10.9,2018,1,0,0
Reserva 2012,Spain,Rioja,Rioja Vega,3.7,11.9,2012,1,0,0
Frank Gehry Selection 2012,Spain,Rioja,Marqués de Riscal,4.1,383.15,2012,1,0,0
Founders' Estate Cabernet Sauvignon 2017,United States,California,Beringer,3.7,11.85,2017,1,0,0
Finca Dofí 2016,Spain,Priorat,Álvaro Palacios,4.4,64.33,2016,1,0,0
IL Blu 2015,Italy,Toscana,Brancaia,4.3,52.87,2015,1,0,0
Cirò Classico Rosso 2017,Italy,Cirò,Librandi,3.4,5.5,2017,1,0,0
Fronsac 2010,France,Fronsac,Château Villars,3.7,21.55,2010,1,0,0
Lindes de Remelluri Viñedos de San Vicente 2015,Spain,Rioja,Remelluri,3.8,15.95,2015,1,0,0
Chakalaka 2015,South Africa,Swartland,Spice Route,4.0,22.9,2015,1,0,0
Gouleyant Malbec 2018,France,Cahors,Georges Vigouroux,3.7,8.32,2018,1,0,0
Solengo 2016,Italy,Toscana,Argiano,4.3,55.85,2016,1,0,0
Cavalli 2012,Italy,Toscana,Tenuta Degli Dei,4.0,41.26,2012,1,0,0
Rioja Reserva 2015,Spain,Rioja,Viña Real,3.8,13.95,2015,1,0,0
Fantini Primitivo Puglia 2018,Italy,Puglia,Farnese,3.5,5.9,2018,1,0,0
Cabernet Sauvignon 2016,South Africa,Stellenbosch,Thelema,4.0,24.95,2016,1,0,0
Zinfandel 2018,United States,California,Woodhaven,4.0,7.95,2018,1,0,0
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Tenuta Il Poggione,4.2,38.96,2012,1,0,0
Santagostino Baglio Sorìa Red 2014,Italy,Terre Siciliane,Firriato,3.8,12.49,2014,1,0,0
Relentless 2015,United States,Napa Valley,Shafer,4.4,125.27,2015,1,0,0
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Talenti,4.1,34.02,2014,1,0,0
Côtes du Rhône Villages Rouge 2017,France,Côtes-du-Rhône-Villages,Famille Perrin,3.7,10.25,2017,1,0,0
Pauillac (Premier Grand Cru Classé) 1992,France,Pauillac,Château Lafite Rothschild,4.5,1266.25,1992,1,0,0
Lourens River Valley 2008,South Africa,Stellenbosch,Morgenster Estate,4.1,19.45,2008,1,0,0
Médoc 2014,France,Médoc,Château Leboscq,3.6,14.38,2014,1,0,0
Vin de Pays Terre de Bussière Principauté d'Orange 2016,France,Vin de Pays,Domaine de la Janasse,3.9,9.9,2016,1,0,0
Appassimento 2017,Italy,Puglia,Epicuro,4.1,9.9,2017,1,0,0
Acinatico Amarone della Valpolicella Classico 2016,Italy,Amarone della Valpolicella Classico,Stefano Accordini,4.4,34.95,2016,1,0,0
La Cuvée Mythique 2017,France,Languedoc-Roussillon,Val d'Orbieu,3.5,9.83,2017,1,0,0
Twins Red Blend (Malbec - Cabernet Sauvignon) 2017,Chile,Colchagua Valley,Montes,3.8,8.65,2017,1,0,0
Les Vignes de Bila-Haut Côtes du Roussillon Villages 2018,France,Côtes du Roussillon Villages,M. Chapoutier,3.7,8.5,2018,1,0,0
Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Léoville Barton,4.3,116.49,2016,1,0,0
Ostuni 2019,Italy,Puglia,Montedidio,4.0,5.8,2019,1,0,0
Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château de la Cour d'Argent,3.5,12.95,2015,1,0,0
M.I. Tinto 2017,Portugal,Douro,Quinta Maria Izabel,3.8,12.19,2017,1,0,0
Rioja Reserva 2011,Spain,Rioja,Marqués de Cáceres,3.8,14.9,2011,1,0,0
Barbaresco 2016,Italy,Barbaresco,Gaja,4.5,179.0,2016,1,0,0
Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Domaine de Chevalier,4.2,99.95,2016,1,0,0
Lauréne Pinot Noir 2015,United States,Dundee Hills,Domaine Drouhin,4.3,82.86,2015,1,0,0
Chorey-Les-Beaune 2017,France,Chorey-lès-Beaune,Joseph Drouhin,3.9,23.88,2017,1,0,0
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Ciacci Piccolomini d'Aragona,4.0,16.08,2017,1,0,0
Salanques Priorat 2017,Spain,Priorat,Mas Doix,4.0,28.76,2017,1,0,0
Brunello di Montalcino Vigna del Lago 2013,Italy,Brunello di Montalcino,Val di Suga,4.4,43.9,2013,1,0,0
Crozes-Hermitage Certitude 2017,France,Crozes-Hermitage,Francois Villard,3.6,19.0,2017,1,0,0
Côte-Rôtie 2004,France,Côte-Rôtie,Tardieu-Laurent,4.1,79.95,2004,1,0,0
Reserve Shiraz 2013,South Africa,Paarl,Windmeul Kelder Cellar,3.9,15.95,2013,1,0,0
Chianti Riserva 2015,Italy,Chianti,Muro Antico,3.7,7.7,2015,1,0,0
Anticaia Primitivo Salento 2018,Italy,Salento,San Donaci,3.7,5.85,2018,1,0,0
Pinot Fin Bourgogne 2016,France,Bourgogne,Domaine Arnoux-Lachaux,3.7,34.02,2016,1,0,0
Gran Tiati 2011,Italy,Puglia,Teanum,4.0,34.9,2011,1,0,0
Prago Pinot Noir 2013,Germany,Pfalz,Weingut Metzger,3.9,29.19,2013,1,0,0
Duet 2017,Slovenia,Goriška Brda,Edi Simčič,4.2,19.99,2017,1,0,0
Rioja Vega Edición Limitada 2016,Spain,Rioja,Rioja Vega,4.0,11.9,2016,1,0,0
Domaine Grand Veneur Châteauneuf-Du-Pape Les Origines 2015,France,Châteauneuf-du-Pape,Alain Jaume,3.9,53.52,2015,1,0,0
Aufwind Saint Laurent 2016,Germany,Pfalz,Hensel,3.7,11.23,2016,1,0,0
Cuvée Tradition Côtes de Provence 2017,France,Côtes de Provence,Domaine les Fouques,4.1,11.65,2017,1,0,0
Tinto 2009,Spain,Bajo Aragón,Venta d'Aubert,3.8,16.6,2009,1,0,0
Cinciorosso 2017,Italy,Chianti,Cinciole,3.6,11.65,2017,1,0,0
Cabernet Sauvignon 2019,Chile,Central Valley,TerraNoble,3.6,6.83,2019,1,0,0
Tapada de Villar Reserva 2015,Portugal,Alentejo,Herdade Penedo Gordo,3.5,15.9,2015,1,0,0
7 Lunas Vendimia Seleccionada 2005,Spain,Ribera del Duero,Campos Goticos,4.3,38.0,2005,1,0,0
Pomerol 2014,France,Pomerol,Clos Plince,3.8,59.74,2014,1,0,0
The Winemaster's Pinotage 2019,South Africa,Coastal Region,Nederburg,4.0,6.31,2019,1,0,0
Cuvée Olivettes 2015,France,Languedoc,Château Ricardelle,3.5,6.78,2015,1,0,0
Sorì San Lorenzo 2016,Italy,Langhe,Gaja,4.3,484.03,2016,1,0,0
Friedrich Laibach The Founder's Blend 2016,South Africa,Stellenbosch,Laibach,4.1,27.89,2016,1,0,0
Susumaniello Salento 2017,Italy,Salento,Vallone,3.8,8.8,2017,1,0,0
Bordeaux 2013,France,Bordeaux,Domaine de Valmengaux,3.9,16.47,2013,1,0,0
Rosso di Podernovo 2012,Italy,Umbria,Castello Delle Regine,3.5,27.0,2012,1,0,0
Petit Clos Malbec 2016,France,Cahors,Jean-Luc Baldès,3.6,13.5,2016,1,0,0
Le Lucére Brunello di Montalcino Riserva 2012,Italy,Brunello di Montalcino,San Filippo,4.4,131.92,2012,1,0,0
Block 3 Pinot Noir 2018,New Zealand,Central Otago,Felton Road,4.4,87.9,2018,1,0,0
Evento 2005,Spain,Rioja,Castillo de Mendoza,4.3,27.5,2005,1,0,0
Diesel Pinotage 2017,South Africa,Stellenbosch,Beyerskloof,4.7,63.0,2017,1,0,0
La Creu Alta 2014,Spain,Priorat,Bodegas Mas Alta,4.5,86.76,2014,1,0,0
Kuyen 2017,Chile,Maipo Valley,Antiyal,4.1,25.35,2017,1,0,0
Cabernet 2012,Spain,Somontano,Enate,4.2,35.57,2012,1,0,0
Roma Edizione Limitata 2015,Italy,Romagna,Poggio le Volpi,4.1,21.95,2015,1,0,0
Meisterstück 2015,Germany,Pfalz,Emil Bauer & Söhne,4.1,16.95,2015,1,0,0
Barbera d'Alba 2015,Italy,Barbera d'Alba,Virna,3.6,15.28,2015,1,0,0
Ferro 2013,Italy,Toscana,Collazzi,4.1,86.33,2013,1,0,0
Splattered Toad Shiraz 2018,South Africa,Coastal Region,Cape Point Vineyards,3.3,9.5,2018,1,0,0
Marquise de La Tourette Hermitage Rouge 2004,France,Hermitage,Delas,4.1,43.87,2004,1,0,0
Λu 2016,Spain,Ribera del Duero,Baden Numen,4.1,35.09,2016,1,0,0
Oltreconfine Grenache 2016,Italy,Maremma Toscana,Bruni,3.6,24.27,2016,1,0,0
Calanica Nero d'Avola - Merlot 2017,Italy,Terre Siciliane,Duca di Salaparuta,3.7,7.75,2017,1,0,0
Los Bayones Selección d'Oro 2015,Spain,Toro,Francisco Casas,3.6,13.42,2015,1,0,0
Casasilia Chianti Classico Gran Selezione 2016,Italy,Chianti Classico,Poggio Al Sole,4.3,29.9,2016,1,0,0
Deidesheimer Spätburgunder 2016,Germany,Pfalz,Fußer,3.7,14.32,2016,1,0,0
Nerento Chianti Classico Gran Selezione 2013,Italy,Chianti,Villa Trasqua,4.3,24.1,2013,1,0,0
Riserva Di Fizzano Chianti Classico Gran Selezione 2015,Italy,Chianti Classico,Rocca delle Macìe,4.1,21.34,2015,1,0,0
Essenze Barolo Riserva 2008,Italy,Barolo,Vite Colte,4.2,42.9,2008,1,0,0
Morellino di Scansano 2018,Italy,Maremma Toscana,Val delle Rose,3.8,11.45,2018,1,0,0
Les Trois Marie Côtes du Roussillon Villages 2013,France,Côtes du Roussillon Villages,Thunevin-Calvet,4.2,107.23,2013,1,0,0
Zweigelt Trocken 2016,Austria,Burgenland,Kracher,3.4,13.99,2016,1,0,0
Nero d'Avola 2015,Italy,Terre Siciliane,Baglio di Pianetto,3.7,8.9,2015,1,0,0
Barbera d'Asti Camp du Rouss 2017,Italy,Barbera d'Asti,Coppo,3.9,15.11,2017,1,0,0
S.L.V. Cabernet Sauvignon 2015,United States,Napa Valley,Stag's Leap Wine Cellars,4.5,165.0,2015,1,0,0
Listrac-Médoc 2015,France,Listrac-Médoc,Château Clarke,4.0,37.82,2015,1,0,0
Foradori - Teroldego 2018,Italy,Vigneti delle Dolomiti,Foradori,3.9,18.06,2018,1,0,0
Vino Nobile di Montepulciano 2016,Italy,Vino Nobile di Montepulciano,Tenuta di Gracciano della Seta,3.8,12.37,2016,1,0,0
Reserva Cabernet Sauvignon 2012,Spain,Somontano,Enate,3.9,17.99,2012,1,0,0
Médoc 2016,France,Médoc,Château Saint-Aubin,3.7,14.54,2016,1,0,0
Rioja Gran Reserva 2013,Spain,Rioja,Marqués de Riscal,4.2,29.49,2013,1,0,0
Agnus Malbec 2015,Brazil,Encruzilhada do Sul,Lidio Carraro,3.4,12.62,2015,1,0,0
Crianza Rioja 2016,Spain,Rioja,Vivanco,3.7,12.59,2016,1,0,0
Margaux (Grand Cru Classé) 2011,France,Margaux,Château Rauzan-Ségla,4.1,109.0,2011,1,0,0
The Legends 2017,Austria,Burgenland,Scheiblhofer,4.1,17.06,2017,1,0,0
Merlot 2018,Chile,Central Valley,Valdivieso,3.2,7.6,2018,1,0,0
Gran Reserva Carmenère 2017,Chile,Maule Valley,TerraNoble,3.9,13.5,2017,1,0,0
Asinone Vino Nobile di Montepulciano 2016,Italy,Vino Nobile di Montepulciano,Poliziano,4.2,35.9,2016,1,0,0
Bordeaux Supérieur (Premium) 2016,France,Bordeaux Supérieur,Château Clou du Pin,3.7,9.5,2016,1,0,0
Shiraz 2017,Australia,Barossa Valley,Schild Estate,4.0,15.9,2017,1,0,0
Stonewell Shiraz 2010,Australia,Barossa,Peter Lehmann,4.1,55.79,2010,1,0,0
Haut-Médoc 2005,France,Haut-Médoc,Château Sénéjac,3.8,39.95,2005,1,0,0
Creative Block 3 2016,South Africa,Stellenbosch,Spier,4.1,16.5,2016,1,0,0
Chianti Classico 2016,Italy,Chianti Classico,Poggio Civetta,3.8,8.72,2016,1,0,0
Catalina 2014,Chile,Peumo,Santa Ema,4.1,28.9,2014,1,0,0
d'Arry's Original Shiraz - Grenache 2015,Australia,McLaren Vale,d'Arenberg,3.8,15.84,2015,1,0,0
Haut-Médoc (Grand Cru Classé) 2015,France,Haut-Médoc,Château Belgrave,3.9,32.0,2015,1,0,0
Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château Les Vieux Ormes,3.8,20.9,2014,1,0,0
Rubrica Tinto 2013,Portugal,Alentejano,Luis Duarte,4.1,16.47,2013,1,0,0
Toro 2015,Spain,Toro,Pintia,4.4,55.0,2015,1,0,0
Castillon - Côtes de Bordeaux 2005,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,4.0,44.95,2005,1,0,0
Saint-Émilion Grand Cru (Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Fonroque,3.9,34.4,2014,1,0,0
Pauillac (Grand Cru Classé) 2013,France,Pauillac,Château Grand-Puy-Lacoste,3.9,63.36,2013,1,0,0
Goru 18 M 2015,Spain,Jumilla,EGO,3.9,31.19,2015,1,0,0
Ruberpan Valpolicella Superiore 2016,Italy,Valpolicella,Pieropan,3.9,22.47,2016,1,0,0
Senda 2013,Spain,Madrid,Las Moradas de San Martín,3.6,14.8,2013,1,0,0
Giusto di Notri Toscana 2016,Italy,Toscana,Tua Rita,4.2,64.02,2016,1,0,0
Barolo Ravera 2013,Italy,Barolo,Elvio Cogno,4.0,63.49,2013,1,0,0
Cabernet Sauvignon 2014,Spain,Dominio de Valdepusa,Marqués de Griñon,3.9,27.15,2014,1,0,0
Lauréne Pinot Noir 2013,United States,Dundee Hills,Domaine Drouhin,4.2,67.26,2013,1,0,0
VII Tempranillo 2018,Spain,Rioja,Bodegas Faustino,3.7,6.25,2018,1,0,0
Saint-Estèphe 2016,France,Saint-Estèphe,Château de Pez,4.0,44.9,2016,1,0,0
Lunatico Primitivo 2018,Italy,Puglia,Vigneti del Salento,3.8,5.75,2018,1,0,0
Vineyards Merlot 2018,Argentina,Mendoza,Trapiche,3.3,5.65,2018,1,0,0
Maroccoli Syrah 2013,Italy,Menfi,Planeta,3.8,26.21,2013,1,0,0
Golden Reserve Malbec 2014,Argentina,Lujan de Cuyo,Trivento,3.9,22.22,2014,1,0,0
Chianti Classico 2014,Italy,Chianti Classico,San Leonino,3.6,12.0,2014,1,0,0
Redigaffi Toscana 2015,Italy,Toscana,Tua Rita,4.6,208.55,2015,1,0,0
Saint-Estèphe 2016,France,Saint-Estèphe,Château Phélan Ségur,4.0,56.54,2016,1,0,0
Les Launes Crozes-Hermitage 2018,France,Crozes-Hermitage,Delas,3.8,15.9,2018,1,0,0
Appassimento 2017,Italy,Abruzzo,Collefrisio,4.1,10.45,2017,1,0,0
14 Primitivo Gioia del Colle 2016,Italy,Gioia del Colle,Polvanera,3.9,11.9,2016,1,0,0
L'Atelier Malbec de Crocus 2014,France,Cahors,Crocus,3.8,18.79,2014,1,0,0
Saint-Émilion Grand Cru 2007,France,Saint-Émilion Grand Cru,Château Puy-Blanquet,3.6,21.55,2007,1,0,0
Barbera d’Alba Vigna Martina 2016,Italy,Barbera d'Alba,Elio Grasso,4.0,31.96,2016,1,0,0
Cabernet Sauvignon 2015,Romania,Danube,La Cetate,3.7,13.5,2015,1,0,0
Clos du Marquis Saint-Julien 2014,France,Saint-Julien,Château Léoville Las Cases,4.2,58.0,2014,1,0,0
Colección Privada 2014,Spain,Rioja,Sierra Cantabria,4.1,31.95,2014,1,0,0
Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Barton,4.3,96.99,2015,1,0,0
Alentejano Tinto 2018,Portugal,Alentejano,Fitapreta,4.0,11.7,2018,1,0,0
1300 Cabernet Sauvignon 2017,Argentina,Tupungato,Andeluna,3.5,9.99,2017,1,0,0
Lambrusco Reggiano Dolce N.V.,Italy,Reggiano,Riunite,3.7,5.89,0,1,0,0
Estate Red 2016,South Africa,Stellenbosch,Rust En Vrede,4.2,32.99,2016,1,0,0
Merlot Riserva 2015,Italy,Südtirol - Alto Adige,Castel Sallegg,3.7,20.9,2015,1,0,0
Tenuta la Gabbiola Chianti Classico 2018,Italy,Chianti Classico,San Michele a Torri,3.9,12.45,2018,1,0,0
Bordeaux 2015,France,Bordeaux,Château Haut Bardin,3.7,6.49,2015,1,0,0
St. Laurent 2017,Austria,Burgenland,Paul Achs,3.6,14.52,2017,1,0,0
Ardalejos 2014,Spain,Valtiendas,Bodegas Vagal,3.9,19.95,2014,1,0,0
Crianza 2015,Spain,Utiel-Requena,Marqués de Chivé,3.3,5.39,2015,1,0,0
Castillon - Côtes de Bordeaux 2017,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.6,33.42,2017,1,0,0
Pinot Noir Marlborough 2017,New Zealand,Marlborough,Konrad,3.2,19.98,2017,1,0,0
Côtes Du Ventoux La Claretière Rouge 2017,France,Ventoux,Pierre Amadieu,3.8,7.2,2017,1,0,0
Bucephalus Red Blend 2015,United States,Napa Valley,Black Stallion,4.7,286.15,2015,1,0,0
La Clape 2017,France,La Clape,Château Mire l'Étang,3.6,9.99,2017,1,0,0
Santenay Les Charmes 2015,France,Santenay,Albert Bichot,3.7,27.0,2015,1,0,0
Reserva Especial 2006,Spain,Somontano,Enate,4.5,96.65,2006,1,0,0
